date,log_return_vnindex,ex_ret
2015-11-03,0.014739206,0.0
2015-11-04,-0.001816234,-0.0006836672174404474
2015-11-05,0.007472828,0.0015944970463265763
2015-11-06,-0.004594563,0.001046429723095613
2015-11-09,-0.002780005,0.005487168836548682
2015-11-10,-0.0088657,-0.0036698951548313637
2015-11-11,-0.00287889,-0.0034556484167473003
2015-11-12,0.003390927,-0.0056181206076434224
2015-11-13,0.009352084,0.009845111425210678
2015-11-16,-0.003375724,0.001495615407164368
2015-11-17,-0.006851937,0.0027135831404125382
2015-11-18,-0.002830214,-0.0029400478015702163
2015-11-19,-0.002389567,0.0010865629464523617
2015-11-20,0.004244179,0.0030270879509131893
2015-11-23,-0.007422509,-0.0035702218467669315
2015-11-24,-0.010319905,0.0010859729574060843
2015-11-25,0.003144102,-0.0023544337599029964
2015-11-26,-0.008936911,0.003168140237601783
2015-11-27,-0.012853253,-0.0022619326540637415
2015-11-30,-0.016712324,0.001855162179990872
2015-12-01,-0.004879295,-0.003124082861448373
2015-12-02,0.007005436,0.0020838059635460327
2015-12-03,-6.96e-05,-0.03476328962955218
2015-12-04,-0.004816763,0.03593917507100045
2015-12-07,-0.014094169,-0.003395742741908653
2015-12-08,0.018510421,-0.001089077568279653
2015-12-09,-0.015711035,-0.0049155804226613045
2015-12-10,-0.007387447,0.0062767421573210625
2015-12-11,0.004250898,0.0016309522031446948
2015-12-14,-0.00214987,0.0009501618252115693
2015-12-15,0.010228186,0.010392625312090028
2015-12-16,0.007978649,-0.006555928285825772
2015-12-17,0.007932822,0.0
2015-12-18,-0.01559462,-0.00401761064050703
2015-12-21,-0.002255349,-0.001357896374856524
2015-12-22,-0.00097066,0.0035718360569789733
2015-12-23,-0.003679401,0.00247920972622174
2015-12-24,0.003361526,-0.003608158343497425
2015-12-25,0.002645878,-0.0011754601470997045
2015-12-28,0.003920643,0.0020787209798970615
2015-12-29,0.011150099,0.002749917206824799
2015-12-30,0.005468372,-0.005326364492782155
2015-12-31,-0.000725088,0.0040650462481695935
2016-01-04,-0.008010863,0.006292155590889272
2016-01-05,-0.007812335,-0.008052044134285091
2016-01-06,0.008090843,-0.004844378460951859
2016-01-07,-0.016159239,-0.0009081003166731613
2016-01-08,-0.009436631,-0.0005452562839560184
2016-01-11,-0.003900105,0.007245752196889667
2016-01-12,0.011389178,-0.004703762630178527
2016-01-13,-0.006917858,-0.0055006389404047675
2016-01-14,-0.01318503,0.006633372801128068
2016-01-15,-0.018229268,-0.002539108142658096
2016-01-18,-0.031178595,0.0004992624635646934
2016-01-19,0.017700577,-0.003500083120429296
2016-01-20,-0.01188512,0.0058568644868699045
2016-01-21,-0.014382168,0.0009954301532336134
2016-01-22,0.000689576,-0.0008143691351760751
2016-01-25,0.037784297,-0.006766755309886064
2016-01-26,-0.008554974,-0.0030577574425982093
2016-01-27,0.009181679,0.0005026618334183682
2016-01-28,-0.005951078,-0.0025616408500380053
2016-01-29,0.010657229,0.00907335530531953
2016-02-01,-0.008638766,-0.0071972250732649954
2016-02-02,-0.007632278,0.002465642087450531
2016-02-03,0.004872072,-0.014561914679594818
2016-02-04,0.005697283,0.014197017758924962
2016-02-05,0.004784258,0.0013221183170040202
2016-02-15,-0.001763831,0.0020013652347825235
2016-02-16,0.007803381,0.0
2016-02-17,-0.001826318,0.0034927798544002074
2016-02-18,0.009895128,-0.00403820962111515
2016-02-19,0.002783503,-0.002412546405383878
2016-02-22,0.011985001,0.004274871215170936
2016-02-23,0.001016052,-0.0011351512105032243
2016-02-24,0.011971949,-0.005192687262361932
2016-02-25,-0.009231978,0.0031006362901379023
2016-02-26,0.005828544,0.00793564985274801
2016-02-29,-0.011977255,-0.009028894620678003
2016-03-01,0.003907475,0.0004556639101897428
2016-03-02,0.015233475,-0.0001822406492810833
2016-03-03,0.000368237,-0.007316994276524783
2016-03-04,0.005699117,0.0043966180280261445
2016-03-07,0.004435368,0.0016437609289917314
2016-03-08,-0.002589257,0.0013677397956040295
2016-03-09,-0.005233696,-0.0007292284175302488
2016-03-10,0.007319529,-0.00045603795026036303
2016-03-11,0.002341373,-0.003610029739120949
2016-03-14,0.001246494,0.004567469345394913
2016-03-15,-0.006840186,-0.001322419764529631
2016-03-16,0.005264496,-0.00990515733551913
2016-03-17,0.003787851,0.011819818751946279
2016-03-18,-0.005956315,-0.00031885576601939163
2016-03-21,-0.006184204,-0.0002733858858782883
2016-03-22,-0.002379329,-0.00022787867837824154
2016-03-23,0.006633987,0.004003098645096632
2016-03-24,-0.00707198,-0.0025455716277873242
2016-03-25,0.002485256,0.01351707929504299
2016-03-28,0.00634259,0.0
2016-03-29,-0.013007176,-0.01524812928998768
2016-03-30,0.002864199,-0.0006385113780737633
2016-03-31,-0.015365468,0.0006841037368024586
2016-04-01,-0.004983711,0.0007291951831632518
2016-04-04,-0.004684774,-0.0004556846740961244
2016-04-05,0.008063548,0.0003190010736373004
2016-04-06,0.013243583,-0.004063468666239799
2016-04-07,0.006687814,0.004017903314125557
2016-04-08,0.001293774,4.5565352114143e-05
2016-04-11,0.01203547,-0.00022784752542232624
2016-04-12,0.000983513,0.0005922956183816974
2016-04-13,-0.003143733,-0.0005467219599482713
2016-04-14,0.002539936,0.00022783714299642917
2016-04-15,0.000638289,-0.0006836672174404474
2016-04-19,-0.02017244,-0.0014570624561249215
2016-04-20,-0.000440021,-0.0003190156116835617
2016-04-21,0.013464567,0.0015940613217653465
2016-04-22,0.028678316,-0.002460474198874425
2016-04-25,-0.001520194,0.0009575705799980914
2016-04-26,0.011596184,4.557573548629544e-05
2016-04-27,-0.007581131,-0.001276906412097624
2016-04-28,-0.00386293,0.0017781024585841476
2016-04-29,0.011260245,-0.0007290954982352564
2016-05-04,0.001169161,0.007396416707769695
2016-05-05,0.004064708,-0.012615753674844925
2016-05-06,0.008294544,-0.001821825973014185
2016-05-09,-0.004411881,0.0005924575768602796
2016-05-10,0.001985277,-0.0007292284175302488
2016-05-11,0.014781544,4.5592358728477905e-05
2016-05-12,-0.003164302,0.0003190883217956695
2016-05-13,-0.002126025,0.0006378713538680197
2016-05-16,0.00808744,0.0034556484167473753
2016-05-17,0.014461813,-0.0036378558604254147
2016-05-18,-0.003688266,-0.0007747522319854715
2016-05-19,-0.005234982,0.0008658601037685962
2016-05-20,-0.007115045,0.0004554148908295662
2016-05-23,-0.006167219,-0.00031876864497253006
2016-05-24,0.000965117,0.0006374357088760395
2016-05-25,0.000441353,0.0010918024922239634
2016-05-26,-0.012415574,0.0012722648026566937
2016-05-27,0.006218833,0.0004539882948996799
2016-05-30,0.010453142,0.0011340698441517252
2016-05-31,0.006391249,-0.0016788805359169044
2016-06-01,0.002293468,0.0027663789438786123
2016-06-02,0.005646597,0.004383296292611583
2016-06-03,-0.002393095,-0.005742854192593256
2016-06-06,-0.002947028,-0.001724764407236677
2016-06-07,0.007391373,-0.0009544370682495924
2016-06-08,0.005141646,-0.0012740014463184046
2016-06-09,0.005384683,0.0016377039416896329
2016-06-10,-0.002252003,-0.0014100846112734598
2016-06-13,-0.009988754,-0.0005463734598426178
2016-06-14,0.002962348,-0.0007745404401155318
2016-06-15,0.002539025,-0.0026470737924859994
2016-06-16,-0.003050804,0.005378072303717673
2016-06-17,-0.009418566,-0.0037342363171153662
2016-06-20,0.011575857,0.0024151849330326888
2016-06-21,0.002455241,0.005401615457792692
2016-06-22,-0.002535058,-0.011381866555321491
2016-06-23,0.009311409,0.006571765163234519
2016-06-24,-0.018355875,-0.007029745478086294
2016-06-27,0.000805127,0.0063927158346663675
2016-06-28,0.001495814,0.0009553923521918974
2016-06-29,0.012648693,-0.004831808105852148
2016-06-30,0.003390425,0.006512900757376502
2016-07-01,0.012636115,-0.005325577574691723
2016-07-04,0.01189215,-0.0009132003739506027
2016-07-05,0.004496327,0.010135298668617319
2016-07-06,-0.002184045,-0.01054651106561189
2016-07-07,0.017794118,0.004195555224091092
2016-07-08,-0.003697534,-0.00040965885094634304
2016-07-11,-0.009794577,-0.002370209414476441
2016-07-12,0.010128522,0.003962385345049404
2016-07-13,0.024318675,-0.003551754564784178
2016-07-14,-0.012565283,-0.00036499681033014215
2016-07-15,-0.003200003,0.010802083885459187
2016-07-18,0.013362828,-0.012126315225802018
2016-07-19,-0.008559168,0.006058830005352829
2016-07-20,-0.011295131,-0.0038679486689228728
2016-07-21,-0.001045589,-0.00045603795026036303
2016-07-22,-0.014815765,0.004551047767725766
2016-07-25,-0.000877483,-0.004186200771386028
2016-07-26,-0.001094084,0.0019587752533212193
2016-07-27,0.011527682,-0.006987127409697382
2016-07-28,0.001568628,0.00621318641820796
2016-07-29,-0.007499825,-0.006442349743912313
2016-08-01,-0.005920316,0.0058045365104450585
2016-08-02,-0.019199768,-0.0021898818003707517
2016-08-03,-0.007005062,0.006782155767627325
2016-08-04,0.000522338,-0.004637847625689695
2016-08-05,-0.007226096,0.005272739488655892
2016-08-08,0.003293952,-0.005637403545938065
2016-08-09,0.012440956,-0.0023735632834189363
2016-08-10,0.017096561,0.0019175461292718545
2016-08-11,0.018203579,0.0018228222327561871
2016-08-12,-0.006884787,-0.0019140506230945745
2016-08-15,0.005717864,-0.00041063078026521116
2016-08-16,-0.002064392,0.0017326285567361675
2016-08-17,0.003640173,-0.0005012417229184195
2016-08-18,0.000211935,-0.002007483108706188
2016-08-19,0.002464228,0.0024176086584409336
2016-08-22,-0.006969936,-0.0026459869452261165
2016-08-23,0.002247806,0.005330430170680718
2016-08-24,0.002439525,-0.00140957167819965
2016-08-25,-0.0034413,-0.0007738353027438779
2016-08-26,0.013949331,0.007892271201263673
2016-08-29,0.00252769,-0.009076943504576399
2016-08-30,0.004813326,0.002504383978616461
2016-08-31,0.002909525,-0.0032797369170516257
2016-09-01,-0.008096367,-0.00297014086611069
2016-09-05,-0.006957906,-0.0008188518335810357
2016-09-06,-0.000978584,-0.00886822414665803
2016-09-07,-0.003954185,0.0084130165641437
2016-09-08,0.007217419,0.0015923208023095312
2016-09-09,0.00121535,0.0002727148782867469
2016-09-12,-0.010733987,-0.004007291337042357
2016-09-13,-6.06e-05,0.002688479895071475
2016-09-14,-0.004679579,-0.003327486717673318
2016-09-15,-0.000700782,0.001733497993516775
2016-09-16,-0.007449422,0.006904097191856848
2016-09-19,0.010052025,-0.007816089959126353
2016-09-20,0.00829516,0.0045516692147191005
2016-09-21,0.007673574,-0.006469565596934881
2016-09-22,0.004328817,0.0056972420004049165
2016-09-23,0.004028338,-0.0024116681768236088
2016-09-26,0.004366722,-0.0004556846740961244
2016-09-27,0.011527886,0.0035488458011271543
2016-09-28,0.002668399,-0.00281984996056863
2016-09-29,0.002661297,-0.0005011275474454813
2016-09-30,-0.004103973,-0.006766977493821763
2016-10-03,-0.003915901,0.009451909366836127
2016-10-04,0.001682209,-0.0052857135730716995
2016-10-05,0.004142242,0.004330885937839928
2016-10-06,0.000407462,0.0019541463647722193
2016-10-07,-0.004915162,-0.008984212750526832
2016-10-10,-0.014372845,0.007530327896517193
2016-10-11,0.012045408,0.00027276446957320307
2016-10-12,0.000131886,-0.002093098093191147
2016-10-13,0.004065284,-0.002873761813532064
2016-10-14,0.002579744,0.006102578370650411
2016-10-17,-0.00884541,-0.004505024569894934
2016-10-18,0.001570101,0.003641996195372669
2016-10-19,0.010022624,-0.00181934008156682
2016-10-20,-0.003635627,0.0032724326994311706
2016-10-21,-0.002275347,-0.003226908833536521
2016-10-24,-0.009993846,0.0008645599246232946
2016-10-25,-0.002717473,-0.001502082714886223
2016-10-26,-0.003808004,0.0019113503588972427
2016-10-27,0.004872243,0.0012267988907163276
2016-10-28,0.007872608,-0.00921497328647467
2016-10-31,-0.009498985,0.004389983271244459
2016-11-01,0.001183082,-0.0007759899967161843
2016-11-02,-0.007715172,0.0028727134960684466
2016-11-03,-0.005630957,-0.0028270503530663264
2016-11-04,-0.001348962,-0.00022833656909346627
2016-11-07,0.011052638,0.005147723368911731
2016-11-08,0.003435514,0.0008629499797471035
2016-11-09,-0.009207621,0.01303493638126149
2016-11-10,0.011732297,-0.014988993943343094
2016-11-11,0.001517641,0.0005911643836474843
2016-11-14,-0.009096014,0.0031318819145280995
2016-11-15,0.001796172,4.5317562829332666e-05
2016-11-16,0.000504129,0.014129104737048643
2016-11-17,-4.45e-05,-0.0048821004859830935
2016-11-18,-0.001958719,-0.0025625477641373724
2016-11-21,0.001543554,-0.0010809351140315018
2016-11-22,0.011237399,-0.0006310854879484261
2016-11-23,0.001831408,0.01067466182151091
2016-11-24,-0.007316353,-0.00035696756436351493
2016-11-25,-0.00341199,-0.002323400357095318
2016-11-28,-0.015777714,-0.0019701792966710743
2016-11-29,-0.010623046,-0.005528228196284749
2016-11-30,0.010292308,0.0046314073658070935
2016-12-01,0.002207855,-0.0030552209594637498
2016-12-02,-0.002102608,0.002696267305499665
2016-12-05,-0.007439579,-0.0035065671607656403
2016-12-06,-0.013295919,0.008252278073294497
2016-12-07,0.003126391,-0.005733498349168005
2016-12-08,0.008168162,0.016307615000998702
2016-12-09,0.006323964,-0.016801874856941415
2016-12-12,-0.005095379,-0.002835476841803945
2016-12-13,-0.007669169,0.002340972572247078
2016-12-14,0.015881528,0.015527015193402443
2016-12-15,0.001171998,-0.010369243572675105
2016-12-16,0.013780157,0.01734006505854756
2016-12-19,-0.001230094,-0.013589390899194429
2016-12-20,-0.017457567,-0.003929629063195104
2016-12-21,0.006438049,-0.00044752741852321795
2016-12-22,-0.004192059,0.0027714469484931407
2016-12-23,0.000331196,-0.0010719072040183642
2016-12-26,-0.00289414,-0.0005363847795328479
2016-12-27,0.002126201,-8.942544159768941e-05
2016-12-28,-0.00054243,0.001251229048753436
2016-12-29,0.001837046,-0.003310224449642965
2016-12-30,0.000225633,0.006698546906676852
2017-01-03,0.010681689,-0.0032626456348163824
2017-01-04,0.003994926,-0.005206474956817934
2017-01-05,0.001643824,-0.007226117614627036
2017-01-06,0.005886666,0.010595468721043548
2017-01-09,0.004066449,-0.009915797655661867
2017-01-10,-0.002199995,0.007221225584723235
2017-01-11,0.008902071,-0.008036886315100107
2017-01-12,-0.000291095,0.009295256891470757
2017-01-13,-0.002769641,-0.0028335638632103408
2017-01-16,-0.010447637,-0.001261943560295513
2017-01-17,0.009936603,0.0009466069358386873
2017-01-18,-0.002090659,0.0051231462045140674
2017-01-19,-0.001420632,-0.005078092026857806
2017-01-20,0.005772465,-0.005058728041856607
2017-01-23,0.001296044,0.0007242441019089448
2017-01-24,0.006108063,0.005820134185065476
2017-01-25,0.00852638,-8.997660614315702e-05
2017-02-02,0.008425853,0.01522126498960248
2017-02-03,-0.004032694,-0.022467836590642925
2017-02-06,-0.000442734,0.0026616757193155057
2017-02-07,0.002667714,0.000630545442681207
2017-02-08,0.000185192,-0.0012164081422391258
2017-02-09,-0.001981907,0.007365854098152028
2017-02-10,0.004457332,-0.0036312325557333824
2017-02-13,0.003007777,0.005910817853986342
2017-02-14,0.000509857,0.003565383935573469
2017-02-15,0.007490355,-0.00709871945402707
2017-02-16,-0.003124739,-0.0006274650618201705
2017-02-17,-0.002145106,0.007948599498637254
2017-02-20,0.003891659,-0.0008454402354647634
2017-02-21,0.008352418,0.00022255358069301405
2017-02-22,0.000962484,-0.006026400400493167
2017-02-23,-0.000515999,0.021965279518103783
2017-02-24,-0.003353504,-0.0006572461623382686
2017-02-27,0.004148311,-0.0016669595016400682
2017-02-28,-0.009312293,-0.0007466456195956246
2017-03-01,-0.001788342,-0.016345516848928637
2017-03-02,-0.002836921,0.0036999930765091995
2017-03-03,0.007196555,0.01615429930209877
2017-03-06,0.005136794,-0.0017528488274143605
2017-03-07,0.00034896,-0.015559012600289919
2017-03-08,8.37e-05,0.0005789485565527635
2017-03-09,-0.001117007,-0.003166041305994422
2017-03-10,-0.005027987,-0.0048801332553943385
2017-03-13,-0.002868434,0.007912600795077806
2017-03-14,0.006372488,0.0011125699285184235
2017-03-15,-0.002199111,-0.011586682066877395
2017-03-16,0.002492894,0.0038622224324531013
2017-03-17,-0.006145404,0.004204505903144664
2017-03-20,0.006355196,0.0019174606218225795
2017-03-21,0.001551092,-0.0012481613531455898
2017-03-22,-0.004534267,-0.0012943830055993175
2017-03-23,0.009242649,0.0017403337800251527
2017-03-24,0.003579112,0.00013374646149099366
2017-03-27,0.001909163,-0.0010704728943722345
2017-03-28,-0.005905283,0.003652728013416868
2017-03-29,0.001680871,-0.0019137910018159746
2017-03-30,0.004694227,0.0034244324229635963
2017-03-31,-0.002143594,-0.003959167964425435
2017-04-03,9.69e-05,-0.004735957382063315
2017-04-04,0.002433428,-0.0035892182638626083
2017-04-05,-0.00127128,0.003186073731089382
2017-04-07,0.006518901,0.013241106990979355
2017-04-10,0.002634072,-0.00022072619005849886
2017-04-11,0.001998358,0.0001324415603550889
2017-04-12,-0.007893459,0.0007501710300393483
2017-04-13,-0.001696634,-0.001103387511260403
2017-04-14,-0.008178587,-0.012889067322233204
2017-04-17,-0.010662812,-0.003136203287424785
2017-04-18,0.005751334,-0.002381113958316505
2017-04-19,0.002570372,0.0074389767202992785
2017-04-20,-0.00575056,0.0018288472211639894
2017-04-21,-0.00035086,-0.006572646674375784
2017-04-24,-0.004248143,0.0017927577408242018
2017-04-25,-0.002554748,-0.0014339489820408995
2017-04-26,0.003470609,0.00223964259350466
2017-04-27,0.00909881,0.0029932785321811254
2017-04-28,0.001673337,0.002138942930364417
2017-05-03,0.002518665,0.0029473517517905955
2017-05-04,0.00344072,-0.006531584979605642
2017-05-05,-0.002801627,0.00026926356577887357
2017-05-08,-0.001584588,0.006083941106539668
2017-05-09,0.004510858,-0.0003122421239990614
2017-05-10,0.003041996,-0.0017861134464837885
2017-05-11,0.000938384,4.469173873960736e-05
2017-05-12,0.000524008,-0.007446317993322493
2017-05-15,-2.76e-05,0.004133722636833986
2017-05-16,-0.000441264,-0.0027838911607884894
2017-05-17,0.00298851,-0.0010797193778832401
2017-05-18,-0.000288821,0.008426764343087485
2017-05-19,0.009351045,-0.006582948472087374
2017-05-22,0.013911667,0.00305056088706427
2017-05-23,-0.004269281,0.005449848206845536
2017-05-24,0.002439897,-0.007961398165888804
2017-05-25,-0.001118109,0.0035860005257659627
2017-05-26,0.002019767,0.004553579296792714
2017-05-29,0.003812955,-0.0012033427635910966
2017-05-30,-0.010832328,-0.005993666464709689
